txdate,storecode,tillid,tendercode,cashfloat,cashfloatbase,depositdr,depositdrbase,depositcr,depositcrbase,salesdr,salesdrbase,salescr,salescrbase,pettycash,pettycashbase,cashlift,cashliftbase,excessmoney
2010-01-02 00:00:00.000,11014,19,LF,0.00,0.00,0.00,0.00,0.00,0.00,1098.60,1098.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,39,OT,0.00,0.00,0.00,0.00,0.00,0.00,18423.50,18423.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,40,OT,0.00,0.00,0.00,0.00,0.00,0.00,10479.50,10479.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,19,XD,0.00,0.00,0.00,0.00,0.00,0.00,4124.20,4124.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,29,CH,500.00,500.00,0.00,0.00,0.00,0.00,4770.60,4770.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,01,XD,0.00,0.00,0.00,0.00,0.00,0.00,99212.80,99212.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,27,XD,0.00,0.00,0.00,0.00,0.00,0.00,13896.20,13896.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,09,XD,0.00,0.00,0.00,0.00,0.00,0.00,25441.40,25441.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,14,AB,0.00,0.00,0.00,0.00,0.00,0.00,9069.00,9069.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,08,XD,0.00,0.00,0.00,0.00,0.00,0.00,9615.60,9615.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,40,ST,0.00,0.00,0.00,0.00,0.00,0.00,2864.50,2864.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,41,LF,0.00,0.00,0.00,0.00,0.00,0.00,1169.00,1169.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,20,XD,0.00,0.00,0.00,0.00,0.00,0.00,4788.90,4788.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,23,RJ,0.00,0.00,0.00,0.00,0.00,0.00,528.00,528.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,08,OT,0.00,0.00,0.00,0.00,0.00,0.00,4469.00,4469.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,11,AG,0.00,0.00,0.00,0.00,0.00,0.00,2938.00,2938.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,45,OT,0.00,0.00,0.00,0.00,0.00,0.00,8372.10,8372.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,40,DK,0.00,0.00,0.00,0.00,0.00,0.00,10056.00,10056.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,02,OT,0.00,0.00,0.00,0.00,0.00,0.00,5433.00,5433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,02,LF,0.00,0.00,0.00,0.00,0.00,0.00,3214.50,3214.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,29,AG,0.00,0.00,0.00,0.00,0.00,0.00,8929.00,8929.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,39,LF,0.00,0.00,0.00,0.00,0.00,0.00,604.00,604.00,0.00,0.00,0.00,0.00,500.00,500.00,0.00
2010-01-02 00:00:00.000,11014,30,ST,0.00,0.00,0.00,0.00,0.00,0.00,9740.10,9740.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,19,ST,0.00,0.00,0.00,0.00,0.00,0.00,511.00,511.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,39,DK,0.00,0.00,0.00,0.00,0.00,0.00,13801.50,13801.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,41,OT,0.00,0.00,0.00,0.00,0.00,0.00,6447.10,6447.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,17,ST,0.00,0.00,0.00,0.00,0.00,0.00,5821.50,5821.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,41,XD,0.00,0.00,0.00,0.00,0.00,0.00,2603.00,2603.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,29,OT,0.00,0.00,0.00,0.00,0.00,0.00,6986.80,6986.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,27,ST,0.00,0.00,0.00,0.00,0.00,0.00,8495.70,8495.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,06,DK,0.00,0.00,0.00,0.00,0.00,0.00,1837.00,1837.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,42,XD,0.00,0.00,0.00,0.00,0.00,0.00,491.60,491.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,06,XD,0.00,0.00,0.00,0.00,0.00,0.00,1057.00,1057.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,22,ST,0.00,0.00,0.00,0.00,0.00,0.00,2543.50,2543.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,22,Z4,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,29,ST,0.00,0.00,0.00,0.00,0.00,0.00,1203.00,1203.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,29,LF,0.00,0.00,0.00,0.00,0.00,0.00,1428.40,1428.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,26,LF,0.00,0.00,0.00,0.00,0.00,0.00,2351.70,2351.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,26,XD,0.00,0.00,0.00,0.00,0.00,0.00,16645.30,16645.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,11,DK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2728.00,2728.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,36,LF,0.00,0.00,0.00,0.00,0.00,0.00,426.00,426.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,09,AB,0.00,0.00,0.00,0.00,0.00,0.00,1258.00,1258.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,37,LF,0.00,0.00,0.00,0.00,0.00,0.00,3172.50,3172.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,31,LF,0.00,0.00,0.00,0.00,0.00,0.00,6449.00,6449.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,11,LF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1370.00,1370.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,45,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1040.00,1040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,01,LF,0.00,0.00,0.00,0.00,0.00,0.00,19061.00,19061.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,39,XD,0.00,0.00,0.00,0.00,0.00,0.00,4064.30,4064.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,20,AT,0.00,0.00,0.00,0.00,0.00,0.00,332.00,332.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,41,ST,0.00,0.00,0.00,0.00,0.00,0.00,1263.50,1263.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,08,LF,0.00,0.00,0.00,0.00,0.00,0.00,768.00,768.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,17,LF,0.00,0.00,0.00,0.00,0.00,0.00,1509.40,1509.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,09,DK,0.00,0.00,0.00,0.00,0.00,0.00,4888.00,4888.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,30,AB,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,45,LF,0.00,0.00,0.00,0.00,0.00,0.00,994.40,994.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,39,AT,0.00,0.00,0.00,0.00,0.00,0.00,443.50,443.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,39,AB,0.00,0.00,0.00,0.00,0.00,0.00,519.00,519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,06,ST,0.00,0.00,0.00,0.00,0.00,0.00,380.00,380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,30,OT,0.00,0.00,0.00,0.00,0.00,0.00,9123.00,9123.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,02,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1099.60,1099.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,22,AB,0.00,0.00,0.00,0.00,0.00,0.00,198.00,198.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,46,AG,0.00,0.00,0.00,0.00,0.00,0.00,12062.00,12062.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,37,AG,0.00,0.00,0.00,0.00,0.00,0.00,20595.50,20595.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,02,AG,0.00,0.00,0.00,0.00,0.00,0.00,33008.10,33008.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,40,AG,0.00,0.00,0.00,0.00,0.00,0.00,20659.30,20659.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,23,AG,0.00,0.00,0.00,0.00,0.00,0.00,26282.50,26282.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,40,ST,0.00,0.00,0.00,0.00,0.00,0.00,1652.00,1652.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,30,AG,0.00,0.00,0.00,0.00,0.00,0.00,25858.90,25858.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,07,XD,0.00,0.00,0.00,0.00,0.00,0.00,3330.00,3330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,13,XD,0.00,0.00,0.00,0.00,0.00,0.00,2552.00,2552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,16,AG,0.00,0.00,0.00,0.00,0.00,0.00,17467.90,17467.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,23,OT,0.00,0.00,0.00,0.00,0.00,0.00,6034.50,6034.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,30,LF,0.00,0.00,0.00,0.00,0.00,0.00,597.00,597.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,02,ST,0.00,0.00,0.00,0.00,0.00,0.00,16488.00,16488.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,02,RJ,0.00,0.00,0.00,0.00,0.00,0.00,6147.90,6147.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,36,AG,0.00,0.00,0.00,0.00,0.00,0.00,13231.00,13231.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,02,XD,0.00,0.00,0.00,0.00,0.00,0.00,8682.90,8682.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,37,XD,0.00,0.00,0.00,0.00,0.00,0.00,2686.60,2686.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,37,CH,0.00,0.00,0.00,0.00,0.00,0.00,7895.50,7895.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,16,CH,0.00,0.00,0.00,0.00,0.00,0.00,8732.30,8732.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,31,CH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,37,RJ,0.00,0.00,0.00,0.00,0.00,0.00,36.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,23,XD,0.00,0.00,0.00,0.00,0.00,0.00,5592.80,5592.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,13,ST,0.00,0.00,0.00,0.00,0.00,0.00,3402.70,3402.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,01,LJ,0.00,0.00,0.00,0.00,0.00,0.00,6685.00,6685.00,6685.00,6685.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,07,AG,0.00,0.00,0.00,0.00,0.00,0.00,41219.00,41219.00,388.00,388.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,16,XD,0.00,0.00,0.00,0.00,0.00,0.00,7593.50,7593.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,46,OT,0.00,0.00,0.00,0.00,0.00,0.00,4864.00,4864.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,02,OT,0.00,0.00,0.00,0.00,0.00,0.00,36170.10,36170.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,37,ST,0.00,0.00,0.00,0.00,0.00,0.00,769.90,769.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,40,AB,0.00,0.00,0.00,0.00,0.00,0.00,390.00,390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,01,ST,0.00,0.00,0.00,0.00,0.00,0.00,13891.20,13891.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,26,ST,0.00,0.00,0.00,0.00,0.00,0.00,6982.70,6982.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,30,CH,500.00,500.00,0.00,0.00,0.00,0.00,11248.20,11248.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,10,ST,0.00,0.00,0.00,0.00,0.00,0.00,12179.20,12179.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,17,AG,0.00,0.00,0.00,0.00,0.00,0.00,16573.80,16573.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,40,DK,0.00,0.00,0.00,0.00,0.00,0.00,1504.20,1504.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,02,LJ,0.00,0.00,0.00,0.00,0.00,0.00,9360.00,9360.00,9360.00,9360.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,01,LF,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,10,XD,0.00,0.00,0.00,0.00,0.00,0.00,6278.00,6278.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,01,OT,0.00,0.00,0.00,0.00,0.00,0.00,30933.00,30933.00,998.00,998.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,36,OT,0.00,0.00,0.00,0.00,0.00,0.00,4283.00,4283.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,17,XD,0.00,0.00,0.00,0.00,0.00,0.00,4076.70,4076.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,11,OT,0.00,0.00,0.00,0.00,0.00,0.00,3701.00,3701.00,14419.60,14419.60,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,01,XD,0.00,0.00,0.00,0.00,0.00,0.00,4132.60,4132.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,26,CH,0.00,0.00,0.00,0.00,0.00,0.00,10423.80,10423.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,40,XD,0.00,0.00,0.00,0.00,0.00,0.00,3925.10,3925.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,26,OT,0.00,0.00,0.00,0.00,0.00,0.00,13210.20,13210.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,36,ST,0.00,0.00,0.00,0.00,0.00,0.00,3315.00,3315.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,16,OT,0.00,0.00,0.00,0.00,0.00,0.00,8364.50,8364.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,23,LF,0.00,0.00,0.00,0.00,0.00,0.00,413.00,413.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,40,OT,0.00,0.00,0.00,0.00,0.00,0.00,4388.00,4388.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,07,OT,0.00,0.00,0.00,0.00,0.00,0.00,6900.00,6900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,37,LF,0.00,0.00,0.00,0.00,0.00,0.00,882.00,882.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,16,LF,0.00,0.00,0.00,0.00,0.00,0.00,169.90,169.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,37,OT,0.00,0.00,0.00,0.00,0.00,0.00,9429.50,9429.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,13,OT,0.00,0.00,0.00,0.00,0.00,0.00,966.00,966.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,35,CH,500.00,500.00,0.00,0.00,0.00,0.00,1224.00,1224.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,17,OT,0.00,0.00,0.00,0.00,0.00,0.00,6272.60,6272.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,26,AG,0.00,0.00,0.00,0.00,0.00,0.00,22076.50,22076.50,359.00,359.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,23,ST,0.00,0.00,0.00,0.00,0.00,0.00,1436.20,1436.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,23,FC,0.00,0.00,0.00,0.00,0.00,0.00,138.00,138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,46,ST,0.00,0.00,0.00,0.00,0.00,0.00,235.00,235.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,36,LF,0.00,0.00,0.00,0.00,0.00,0.00,210.00,210.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,40,RJ,0.00,0.00,0.00,0.00,0.00,0.00,550.00,550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,35,AG,0.00,0.00,0.00,0.00,0.00,0.00,2164.00,2164.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,30,XD,0.00,0.00,0.00,0.00,0.00,0.00,1529.00,1529.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,18,AG,0.00,0.00,0.00,0.00,0.00,0.00,1509.60,1509.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,18,RJ,0.00,0.00,0.00,0.00,0.00,0.00,319.00,319.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,23,RJ,0.00,0.00,0.00,0.00,0.00,0.00,367.30,367.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,18,CH,0.00,0.00,0.00,0.00,0.00,0.00,900.00,900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,10,OT,0.00,0.00,0.00,0.00,0.00,0.00,17285.00,17285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,35,LF,0.00,0.00,0.00,0.00,0.00,0.00,415.00,415.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,07,RJ,0.00,0.00,0.00,0.00,0.00,0.00,2367.00,2367.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,30,OT,0.00,0.00,0.00,0.00,0.00,0.00,6904.50,6904.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,07,ST,0.00,0.00,0.00,0.00,0.00,0.00,2453.00,2453.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,02,LF,0.00,0.00,0.00,0.00,0.00,0.00,2468.00,2468.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,11,XD,0.00,0.00,0.00,0.00,0.00,0.00,71.00,71.00,71.00,71.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,11,CP,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,1000.00,1000.00,1000.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,36,XD,0.00,0.00,0.00,0.00,0.00,0.00,570.50,570.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,30,ST,0.00,0.00,0.00,0.00,0.00,0.00,3935.50,3935.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,16,RJ,0.00,0.00,0.00,0.00,0.00,0.00,799.00,799.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,30,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1128.10,1128.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,46,XD,0.00,0.00,0.00,0.00,0.00,0.00,1207.00,1207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,16,ST,0.00,0.00,0.00,0.00,0.00,0.00,609.00,609.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,16,FC,0.00,0.00,0.00,0.00,0.00,0.00,99.00,99.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,17,FC,0.00,0.00,0.00,0.00,0.00,0.00,544.00,544.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,40,LF,0.00,0.00,0.00,0.00,0.00,0.00,516.00,516.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,17,LF,0.00,0.00,0.00,0.00,0.00,0.00,236.60,236.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,30,FC,0.00,0.00,0.00,0.00,0.00,0.00,2097.00,2097.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,17,ST,0.00,0.00,0.00,0.00,0.00,0.00,1099.00,1099.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,02,HK,0.00,0.00,0.00,0.00,0.00,0.00,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,10,LF,0.00,0.00,0.00,0.00,0.00,0.00,138.00,138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-04 00:00:00.000,11014,26,XD,0.00,0.00,0.00,0.00,0.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,09,CH,500.00,500.00,0.00,0.00,0.00,0.00,17349.30,17349.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,07,CH,500.00,500.00,0.00,0.00,0.00,0.00,20868.00,20868.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,36,CH,500.00,500.00,0.00,0.00,0.00,0.00,17670.90,17670.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,01,CH,500.00,500.00,0.00,0.00,0.00,0.00,20685.00,20685.00,108.00,108.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,47,CH,500.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,16,CH,500.00,500.00,0.00,0.00,0.00,0.00,12731.30,12731.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,46,CH,500.00,500.00,0.00,0.00,0.00,0.00,4966.50,4966.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,17,CH,500.00,500.00,0.00,0.00,0.00,0.00,7833.90,7833.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,26,CH,500.00,500.00,0.00,0.00,0.00,0.00,15009.10,15009.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,30,CH,500.00,500.00,0.00,0.00,0.00,0.00,17653.00,17653.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
